Season,Seed,TeamID,Region,Num
2000,Y08,1428,Y,8
2000,Y09,1387,Y,9
2000,Y10,1166,Y,10
2000,Y11,1123,Y,11
2000,Y12,1382,Y,12
2000,Y13,1359,Y,13
2000,Y14,1233,Y,14
2000,Y15,1148,Y,15
2000,Y16,1434,Y,16
2000,Z01,1112,Z,1
2000,Z02,1385,Z,2
2000,Z03,1328,Z,3
2000,Z04,1261,Z,4
2000,Z05,1400,Z,4
2000,Z06,1345,Z,6
2000,Z07,1257,Z,7
2000,Z08,1458,Z,8
2000,Z09,1201,Z,9
2000,Z10,1211,Z,10
2000,Z11,1173,Z,11
2000,Z12,1232,Z,12
2000,Z13,1369,Z,13
2000,Z14,1457,Z,14
2000,Z15,1319,Z,15
2000,Z16,1238,Z,16
2001,W01,1181,W,1
2001,W02,1246,W,2
2001,W03,1130,W,3
2001,W04,1417,W,4
2001,W05,1326,W,4
2001,W06,1425,W,6
2001,W07,1234,W,7
2001,W08,1208,W,8
2001,W09,1281,W,9
2001,W10,1166,W,10
2001,W11,1329,W,11
2001,W12,1429,W,12
2001,W13,1220,W,13
2001,W14,1381,W,14
2001,W15,1221,W,15
2001,W16,1284,W,16
2001,X01,1390,X,1
2001,X02,1235,X,2
2001,X03,1268,X,3
2001,X04,1231,X,4
2001,X05,1153,X,4
2001,X06,1458,X,6
2001,X07,1116,X,7
2001,X08,1210,X,8
2001,X09,1386,X,9
2001,X10,1207,X,10
2001,X11,1209,X,11
2001,X12,1140,X,12
2001,X13,1245,X,13
2001,X14,1206,X,14
2001,X15,1214,X,15
2001,X16,1422,X,16
2001,Y01,1228,Y,1
2001,Y02,1112,Y,2
2001,Y03,1279,Y,3
2001,Y04,1242,Y,4
2001,Y05,1393,Y,4
2001,Y06,1323,Y,6
2001,Y07,1448,Y,7
2001,Y08,1397,Y,8
2001,Y09,1150,Y,9
2001,Y10,1139,Y,10
2001,Y11,1462,Y,11
2001,Y12,1218,Y,12
2001,Y13,1169,Y,13
2001,Y14,1233,Y,14
2001,Y15,1183,Y,15
2001,Y16a,1322,Y,16
2001,Y16b,1457,Y,16
2001,Z01,1277,Z,1
2001,Z02,1314,Z,2
2001,Z03,1196,Z,3
2001,Z04,1328,Z,4
2001,Z05,1438,Z,4
2001,Z06,1400,Z,6
2001,Z07,1336,Z,7
2001,Z08,1143,Z,8
2001,Z09,1201,Z,9
2001,Z10,1344,Z,10
2001,Z11,1396,Z,11
2001,Z12,1211,Z,12
2001,Z13,1232,Z,13
2001,Z14,1443,Z,14
2001,Z15,1343,Z,15
2001,Z16,1106,Z,16
2002,W01,1268,W,1
2002,W02,1163,W,2
2002,W03,1208,W,3
2002,W04,1246,W,4
2002,W05,1266,W,4
2002,W06,1403,W,6
2002,W07,1301,W,7
2002,W08,1458,W,8
2002,W09,1385,W,9
2002,W10,1277,W,10
2002,W11,1356,W,11
2002,W12,1409,W,12
2002,W13,1434,W,13
2002,W14,1293,W,14
2002,W15,1214,W,15
2002,W16a,1108,W,16
2011,Z11b,1433,Z,11
2002,X01,1242,X,1
2002,X02,1332,X,2
2002,X03,1280,X,3
2002,X04,1228,X,4
2002,X05,1196,X,4
2002,X06,1400,X,6
2002,X07,1448,X,7
2002,X08,1390,X,8
2002,X09,1443,X,9
2002,X10,1337,X,10
2002,X11,1130,X,11
2002,X12,1166,X,12
2002,X13,1361,X,13
2002,X14,1270,X,14
2002,X15,1285,X,15
2002,X16,1221,X,16
2002,Y01,1181,Y,1
2002,Y02,1104,Y,2
2002,Y03,1338,Y,3
2002,Y04,1425,Y,4
2002,Y05,1231,Y,4
2002,Y06,1143,Y,6
2002,Y07,1329,Y,7
2002,Y08,1323,Y,8
2002,Y09,1150,Y,9
2002,Y10,1245,Y,10
2002,Y11,1335,Y,11
2002,Y12,1428,Y,12
2002,Y13,1423,Y,13
2002,Y14,1148,Y,14
2002,Y15,1194,Y,15
2002,Y16,1457,Y,16
2002,Z01,1153,Z,1
2002,Z02,1328,Z,2
2002,Z03,1112,Z,3
2002,Z04,1326,Z,4
2002,Z05,1274,Z,4
2002,Z06,1211,Z,6
2002,Z07,1462,Z,7
2002,Z08,1417,Z,8
2002,Z09,1279,Z,9
2002,Z10,1218,Z,10
2002,Z11,1461,Z,11
2002,Z12,1281,Z,12
2002,Z13,1172,Z,13
2002,Z14,1364,Z,14
2002,Z15,1227,Z,15
2002,Z16,1131,Z,16
2003,W01,1328,W,1
2003,W02,1448,W,2
2003,W03,1393,W,3
2003,W04,1257,W,4
2003,W05,1280,W,4
2003,W06,1329,W,6
2003,W07,1386,W,7
2003,W08,1143,W,8
2003,W09,1301,W,9
2003,W10,1120,W,10
2003,W11,1335,W,11
2003,W12,1139,W,12
2003,W13,1122,W,13
2003,W14,1264,W,14
2003,W15,1190,W,15
2003,W16,1354,W,16
2003,X01,1400,X,1
2003,X02,1196,X,2
2003,X03,1462,X,3
2003,X04,1390,X,4
2003,X05,1163,X,4
2003,X06,1268,X,6
2003,X07,1277,X,7
2003,X08,1261,X,8
2003,X09,1345,X,9
2003,X10,1160,X,10
2003,X11,1423,X,11
2003,X12,1140,X,12
2003,X13,1360,X,13
2003,X14,1407,X,14
2003,X15,1358,X,15
2003,X16a,1411,X,16
2013,Y11b,1388,Y,11
2003,Y01,1246,Y,1
2003,Y02,1338,Y,2
2003,Y03,1266,Y,3
2003,Y04,1173,Y,4
2003,Y05,1458,Y,4
2003,Y06,1281,Y,6
2003,Y07,1231,Y,7
2003,Y08,1332,Y,8
2003,Y09,1428,Y,9
2003,Y10,1104,Y,10
2003,Y11,1356,Y,11
2003,Y12,1451,Y,12
2003,Y13,1409,Y,13
2003,Y14,1221,Y,14
2003,Y15,1447,Y,15
2003,Y16,1237,Y,16
2003,Z01,1112,Z,1
2003,Z02,1242,Z,2
2003,Z03,1181,Z,3
2003,Z04,1228,Z,4
2003,Z05,1323,Z,4
2003,Z06,1166,Z,6
2003,Z07,1272,Z,7
2003,Z08,1153,Z,8
2003,Z09,1211,Z,9
2003,Z10,1113,Z,10
2003,Z11,1141,Z,11
2003,Z12,1454,Z,12
2003,Z13,1443,Z,13
2003,Z14,1161,Z,14
2003,Z15,1429,Z,15
2003,Z16,1436,Z,16
2004,W01,1181,W,1
2004,W02,1280,W,2
2004,W03,1400,W,3
2004,W04,1153,W,4
2004,W05,1228,W,4
2004,W06,1314,W,6
2004,W07,1462,W,7
2004,W08,1371,W,8
2004,W09,1112,W,9
2004,W10,1257,W,10
2004,W11,1102,W,11
2004,W12,1293,W,12
2004,W13,1190,W,13
2004,W14,1343,W,14
2004,W15,1284,W,15
2004,W16,1106,W,16
2004,X01,1390,X,1
2004,X02,1163,X,2
2004,X03,1301,X,3
2004,X04,1268,X,4
2004,X05,1393,X,4
2004,X06,1435,X,6
2004,X07,1177,X,7
2004,X08,1104,X,8
2004,X09,1356,X,9
2004,X10,1173,X,10
2004,X11,1444,X,11
2004,X12,1140,X,12
2004,X13,1431,X,13
2004,X14,1418,X,14
2004,X15,1436,X,15
2004,X16,1427,X,16
2004,Y01,1386,Y,1
2004,Y02,1329,Y,2
2004,Y03,1338,Y,3
2004,Y04,1448,Y,4
2004,Y05,1196,Y,4
2004,Y06,1458,Y,6
2004,Y07,1272,Y,7
2004,Y08,1403,Y,8
2004,Y09,1150,Y,9
2004,Y10,1376,Y,10
2004,Y11,1350,Y,11
2004,Y12,1264,Y,12
2004,Y13,1433,Y,13
2004,Y14,1416,Y,14
2004,Y15,1186,Y,15
2004,Y16,1251,Y,16
2004,Z01,1246,Z,1
2004,Z02,1211,Z,2
2004,Z03,1210,Z,3
2004,Z04,1242,Z,4
2004,Z05,1344,Z,4
2004,Z06,1130,Z,6
2004,Z07,1277,Z,7
2004,Z08,1449,Z,8
2004,Z09,1412,Z,9
2004,Z10,1305,Z,10
2004,Z11,1428,Z,11
2004,Z12,1334,Z,12
2004,Z13,1227,Z,13
2004,Z14,1320,Z,14
2004,Z15,1434,Z,15
2004,Z16a,1197,Z,16
2014,Y11b,1397,Y,11
2005,W01,1449,W,1
2005,W02,1448,W,2
2005,W03,1211,W,3
2005,W04,1257,W,4
2005,W05,1210,W,4
2005,W06,1403,W,6
2005,W07,1452,W,7
2005,W08,1334,W,8
2005,W09,1338,W,9
2005,W10,1166,W,10
2005,W11,1417,W,11
2005,W12,1203,W,12
2005,W13,1418,W,13
2005,W14,1457,W,14
2005,W15,1151,W,15
2005,W16,1285,W,16
2005,X01,1228,X,1
2005,X02,1329,X,2
2005,X03,1112,X,3
2005,X04,1130,X,4
2005,X05,1104,X,4
2005,X06,1261,X,6
2005,X07,1356,X,7
2005,X08,1400,X,8
2005,X09,1305,X,9
2005,X10,1388,X,10
2005,X11,1412,X,11
2005,X12,1454,X,12
2005,X13,1335,X,13
2005,X14,1429,X,14
2005,X15,1368,X,15
2005,X16,1192,X,16
2005,Y01,1181,Y,1
2005,Y02,1246,Y,2
2005,Y03,1328,Y,3
2005,Y04,1393,Y,4
2005,Y05,1277,Y,4
2005,Y06,1428,Y,6
2005,Y07,1153,Y,7
2005,Y08,1390,Y,8
2005,Y09,1280,Y,9
2005,Y10,1234,Y,10
2005,Y11,1431,Y,11
2005,Y12,1330,Y,12
2005,Y13,1436,Y,13
2005,Y14,1310,Y,14
2005,Y15,1184,Y,15
2005,Y16,1175,Y,16
2005,Z01,1314,Z,1
2005,Z02,1163,Z,2
2005,Z03,1242,Z,3
2005,Z04,1196,Z,4
2005,Z05,1437,Z,4
2005,Z06,1458,Z,6
2005,Z07,1150,Z,7
2005,Z08,1278,Z,8
2005,Z09,1235,Z,9
2005,Z10,1301,Z,10
2005,Z11,1320,Z,11
2005,Z12,1307,Z,12
2005,Z13,1325,Z,13
2005,Z14,1137,Z,14
2005,Z15,1416,Z,15
2005,Z16a,1105,Z,16
2015,W11b,1173,W,11
2006,W01,1181,W,1
2006,W02,1400,W,2
2006,W03,1234,W,3
2006,W04,1261,W,4
2006,W05,1393,W,4
2006,W06,1452,W,6
2006,W07,1143,W,7
2006,W08,1203,W,8
2006,W09,1423,W,9
2006,W10,1301,W,10
2006,W11,1356,W,11
2006,W12,1401,W,12
2006,W13,1233,W,13
2006,W14,1322,W,14
2006,W15,1335,W,15
2006,W16,1380,W,16
2006,X01,1272,X,1
2006,X02,1417,X,2
2006,X03,1211,X,3
2006,X04,1242,X,4
2006,X05,1338,X,4
2006,X06,1231,X,6
2006,X07,1266,X,7
2006,X08,1116,X,8
2006,X09,1137,X,9
2006,X10,1104,X,10
2006,X11,1361,X,11
2006,X12,1245,X,12
2006,X13,1133,X,13
2006,X14,1462,X,14
2006,X15,1125,X,15
2006,X16,1331,X,16
2006,Y01,1437,Y,1
2006,Y02,1326,Y,2
2006,Y03,1196,Y,3
2006,Y04,1130,Y,4
2006,Y05,1305,Y,4
2006,Y06,1328,Y,6
2006,Y07,1207,Y,7
2006,Y08,1112,Y,8
2006,Y09,1458,Y,9
2006,Y10,1320,Y,10
2006,Y11,1454,Y,11
2006,Y12,1285,Y,12
2006,Y13,1334,Y,13
2006,Y14,1375,Y,14
2006,Y15,1172,Y,15
2006,Y16a,1214,Y,16
2015,Z11b,1279,Z,11
2006,Z01,1163,Z,1
2006,Z02,1397,Z,2
2006,Z03,1314,Z,3
2006,Z04,1228,Z,4
2006,Z05,1449,Z,4
2006,Z06,1277,Z,6
2006,Z07,1455,Z,7
2006,Z08,1246,Z,8
2006,Z09,1412,Z,9
2006,Z10,1371,Z,10
2006,Z11,1206,Z,11
2006,Z12,1429,Z,12
2006,Z13,1102,Z,13
2006,Z14,1293,Z,14
2006,Z15,1457,Z,15
2006,Z16,1107,Z,16
2007,W01,1314,W,1
2007,W02,1207,W,2
2007,W03,1450,W,3
2007,W04,1400,W,4
2007,W05,1425,W,4
2007,W06,1435,W,6
2007,W07,1130,W,7
2007,W08,1266,W,8
2007,W09,1277,W,9
2007,W10,1403,W,10
2007,W11,1203,W,11
2007,W12,1116,W,12
2007,W13,1308,W,13
2007,W14,1331,W,14
2007,W15,1125,W,15
2007,W16,1184,W,16
2007,X01,1326,X,1
2007,X02,1272,X,2
2007,X03,1401,X,3
2007,X04,1438,X,4
2007,X05,1397,X,4
2007,X06,1257,X,6
2007,X07,1305,X,7
2007,X08,1140,X,8
2007,X09,1462,X,9
2007,X10,1166,X,10
2007,X11,1390,X,11
2007,X12,1253,X,12
2007,X13,1107,X,13
2007,X14,1335,X,14
2007,X15,1317,X,15
2007,X16,1148,X,16
2007,Y01,1196,Y,1
2007,Y02,1458,Y,2
2007,Y03,1332,Y,3
2007,Y04,1268,Y,4
2007,Y05,1139,Y,4
2007,Y06,1323,Y,6
2007,Y07,1424,Y,7
2007,Y08,1112,Y,8
2007,Y09,1345,Y,9
2007,Y10,1210,Y,10
2007,Y11,1457,Y,11
2007,Y12,1330,Y,12
2007,Y13,1172,Y,13
2007,Y14,1275,Y,14
2007,Y15,1394,Y,15
2007,Y16,1238,Y,16
2007,Z01,1242,Z,1
2007,Z02,1417,Z,2
2007,Z03,1338,Z,3
2007,Z04,1356,Z,4
2007,Z05,1439,Z,4
2007,Z06,1181,Z,6
2007,Z07,1231,Z,7
2007,Z08,1246,Z,8
2007,Z09,1437,Z,9
2007,Z10,1211,Z,10
2007,Z11,1433,Z,11
2007,Z12,1228,Z,12
2007,Z13,1221,Z,13
2007,Z14,1460,Z,14
2007,Z15,1451,Z,15
2007,Z16a,1197,Z,16
2016,W11b,1409,W,11
2008,W01,1314,W,1
2008,W02,1397,W,2
2008,W03,1257,W,3
2008,W04,1450,W,4
2008,W05,1323,W,4
2008,W06,1328,W,6
2008,W07,1139,W,7
2008,W08,1231,W,8
2008,W09,1116,W,9
2008,W10,1375,W,10
2008,W11,1386,W,11
2008,W12,1206,W,12
2008,W13,1457,W,13
2008,W14,1129,W,14
2008,W15,1110,W,15
2008,W16a,1164,W,16
2016,Y11b,1455,Y,11
2008,X01,1242,X,1
2008,X02,1207,X,2
2008,X03,1458,X,3
2008,X04,1435,X,4
2008,X05,1155,X,4
2008,X06,1425,X,6
2008,X07,1211,X,7
2008,X08,1424,X,8
2008,X09,1245,X,9
2008,X10,1172,X,10
2008,X11,1243,X,11
2008,X12,1437,X,12
2008,X13,1373,X,13
2008,X14,1168,X,14
2008,X15,1420,X,15
2008,X16,1340,X,16
2008,Y01,1272,Y,1
2008,Y02,1400,Y,2
2008,Y03,1390,Y,3
2008,Y04,1338,Y,4
2008,Y05,1277,Y,4
2008,Y06,1266,Y,6
2008,Y07,1274,Y,7
2008,Y08,1280,Y,8
2008,Y09,1332,Y,9
2008,Y10,1388,Y,10
2008,Y11,1246,Y,11
2008,Y12,1396,Y,12
2008,Y13,1331,Y,13
2008,Y14,1165,Y,14
2008,Y15,1122,Y,15
2008,Y16,1426,Y,16
2008,Z01,1417,Z,1
2008,Z02,1181,Z,2
2008,Z03,1462,Z,3
2008,Z04,1163,Z,4
2008,Z05,1179,Z,4
2008,Z06,1345,Z,6
2008,Z07,1452,Z,7
2008,Z08,1140,Z,8
2008,Z09,1401,Z,9
2008,Z10,1112,Z,10
2008,Z11,1124,Z,11
2008,Z12,1443,Z,12
2008,Z13,1360,Z,13
2008,Z14,1208,Z,14
2008,Z15,1125,Z,15
2008,Z16,1290,Z,16
2009,W01,1338,W,1
2009,W02,1181,W,2
2009,W03,1437,W,3
2009,W04,1462,W,4
2009,W05,1199,W,4
2009,W06,1417,W,6
2009,W07,1400,W,7
2009,W08,1329,W,8
2009,W09,1397,W,9
2009,W10,1278,W,10
2009,W11,1433,W,11
2009,W12,1458,W,12
2009,W13,1340,W,13
2009,W14,1110,W,14
2009,W15,1127,W,15
2009,W16,1190,W,16
2009,X01,1314,X,1
2009,X02,1328,X,2
2009,X03,1393,X,3
2009,X04,1211,X,4
2009,X05,1228,X,4
2009,X06,1113,X,6
2009,X07,1155,X,7
2009,X08,1261,X,8
2009,X09,1139,X,9
2009,X10,1276,X,10
2009,X11,1396,X,11
2009,X12,1443,X,12
2009,X13,1103,X,13
2009,X14,1372,X,14
2009,X15,1288,X,15
2009,X16,1347,X,16
2009,Y01,1257,Y,1
2009,Y02,1277,Y,2
2009,Y03,1242,Y,3
2009,Y04,1448,Y,4
2009,Y05,1428,Y,4
2009,Y06,1452,Y,6
2009,Y07,1130,Y,7
2009,Y08,1326,Y,8
2009,Y09,1373,Y,9
2009,Y10,1425,Y,10
2009,Y11,1173,Y,11
2009,Y12,1112,Y,12
2009,Y13,1156,Y,13
2009,Y14,1295,Y,14
2009,Y15,1352,Y,15
2009,Y16a,1106,Y,16
2017,W11b,1425,W,11
2009,Z01,1163,Z,1
2009,Z02,1272,Z,2
2009,Z03,1281,Z,3
2009,Z04,1449,Z,4
2009,Z05,1345,Z,4
2009,Z06,1266,Z,6
2009,Z07,1143,Z,7
2009,Z08,1140,Z,8
2009,Z09,1401,Z,9
2009,Z10,1268,Z,10
2009,Z11,1429,Z,11
2009,Z12,1320,Z,12
2009,Z13,1280,Z,13
2009,Z14,1165,Z,14
2009,Z15,1169,Z,15
2009,Z16,1151,Z,16
2010,W01,1246,W,1
2010,W02,1452,W,2
2010,W03,1307,W,3
2010,W04,1458,W,4
2010,W05,1396,W,4
2010,W06,1266,W,6
2010,W07,1155,W,7
2010,W08,1400,W,8
2010,W09,1448,W,9
2010,W10,1281,W,10
2010,W11,1449,W,11
2010,W12,1165,W,12
2010,W13,1459,W,13
2010,W14,1285,W,14
2010,W15,1288,W,15
2010,W16,1190,W,16
2010,X01,1181,X,1
2010,X02,1437,X,2
2010,X03,1124,X,3
2010,X04,1345,X,4
2010,X05,1401,X,4
2010,X06,1323,X,6
2010,X07,1350,X,7
2010,X08,1143,X,8
2010,X09,1257,X,9
2010,X10,1388,X,10
2010,X11,1330,X,11
2010,X12,1429,X,12
2010,X13,1373,X,13
2010,X14,1358,X,14
2010,X15,1352,X,15
2010,X16a,1115,X,16
2017,Z11b,1448,Z,11
2010,Y01,1242,Y,1
2010,Y02,1326,Y,2
2010,Y03,1207,Y,3
2010,Y04,1268,Y,4
2010,Y05,1277,Y,4
2010,Y06,1397,Y,6
2010,Y07,1329,Y,7
2010,Y08,1424,Y,8
2010,Y09,1320,Y,9
2010,Y10,1210,Y,10
2010,Y11,1361,Y,11
2010,Y12,1308,Y,12
2010,Y13,1222,Y,13
2010,Y14,1325,Y,14
2010,Y15,1364,Y,15
2010,Y16,1250,Y,16
2010,Z01,1393,Z,1
2010,Z02,1243,Z,2
2010,Z03,1338,Z,3
2010,Z04,1435,Z,4
2010,Z05,1139,Z,4
2010,Z06,1462,Z,6
2010,Z07,1140,Z,7
2010,Z08,1211,Z,8
2010,Z09,1199,Z,9
2010,Z10,1196,Z,10
2010,Z11,1278,Z,11
2010,Z12,1431,Z,12
2010,Z13,1293,Z,13
2010,Z14,1324,Z,14
2010,Z15,1317,Z,15
2010,Z16,1436,Z,16
2011,W01,1326,W,1
2011,W02,1314,W,2
2011,W03,1393,W,3
2011,W04,1246,W,4
2011,W05,1452,W,4
2011,W06,1462,W,6
2011,W07,1449,W,7
2011,W08,1206,W,8
2011,W09,1437,W,9
2011,W10,1208,W,10
2011,W11,1266,W,11
2011,W12a,1155,W,12
2018,W11b,1417,W,11
2011,W13,1343,W,13
2011,W14,1232,W,14
2011,W15,1254,W,15
2011,W16a,1106,W,16
2018,X11b,1393,X,11
2011,X01,1181,X,1
2011,X02,1361,X,2
2011,X03,1163,X,3
2011,X04,1400,X,4
2011,X05,1112,X,4
2011,X06,1153,X,6
2011,X07,1396,X,7
2011,X08,1276,X,8
2011,X09,1397,X,9
2011,X10,1336,X,10
2011,X11,1281,X,11
2011,X12,1272,X,12
2011,X13,1324,X,13
2011,X14,1137,X,14
2011,X15,1294,X,15
2011,X16,1214,X,16
2011,Y01,1338,Y,1
2011,Y02,1196,Y,2
2011,Y03,1140,Y,3
2011,Y04,1458,Y,4
2011,Y05,1243,Y,4
2011,Y06,1385,Y,6
2011,Y07,1417,Y,7
2011,Y08,1139,Y,8
2011,Y09,1330,Y,9
2011,Y10,1277,Y,10
2011,Y11,1211,Y,11
2011,Y12,1429,Y,12
2011,Y13,1125,Y,13
2011,Y14,1459,Y,14
2011,Y15,1364,Y,15
2011,Y16a,1114,Y,16
2011,W12b,1412,W,12
2011,Z01,1242,Z,1
2011,Z02,1323,Z,2
2011,Z03,1345,Z,3
2011,Z04,1257,Z,4
2011,Z05,1435,Z,4
2011,Z06,1207,Z,6
2011,Z07,1401,Z,7
2011,Z08,1424,Z,8
2011,Z09,1228,Z,9
2011,Z10,1199,Z,10
2011,Z11a,1425,Z,11
2012,X12b,1378,X,12
2011,Z12,1350,Z,12
2011,Z13,1287,Z,13
2011,Z14,1389,Z,14
2011,Z15,1103,Z,15
2011,Z16,1131,Z,16
2012,W01,1393,W,1
2012,W02,1326,W,2
2012,W03,1199,W,3
2012,W04,1458,W,4
2012,W05,1435,W,4
2012,W06,1153,W,6
2012,W07,1211,W,7
2012,W08,1243,W,8
2012,W09,1379,W,9
2012,W10,1452,W,10
2012,W11,1400,W,11
2012,W12,1217,W,12
2012,W13,1285,W,13
2012,W14,1382,W,14
2012,W15,1259,W,15
2012,W16,1421,W,16
2012,X01,1314,X,1
2012,X02,1242,X,2
2012,X03,1207,X,3
2012,X04,1276,X,4
2012,X05,1396,X,4
2012,X06,1361,X,6
2012,X07,1388,X,7
2012,X08,1166,X,8
2012,X09,1104,X,9
2012,X10,1345,X,10
2012,X11,1301,X,11
2012,X12a,1143,X,12
2014,Y12b,1462,Y,12
2012,X13,1325,X,13
2012,X14,1125,X,14
2012,X15,1178,X,15
2012,X16a,1249,X,16
2013,Z13b,1247,Z,13
2012,Y01,1246,Y,1
2012,Y02,1181,Y,2
2012,Y03,1124,Y,3
2012,Y04,1231,Y,4
2012,Y05,1455,Y,4
2012,Y06,1424,Y,6
2012,Y07,1323,Y,7
2012,Y08,1235,Y,8
2012,Y09,1163,Y,9
2012,Y10,1462,Y,10
2012,Y11,1160,Y,11
2012,Y12,1433,Y,12
2012,Y13,1308,Y,13
2012,Y14,1355,Y,14
2012,Y15,1250,Y,15
2012,Y16a,1290,Y,16
2012,Z14b,1233,Z,14
2012,Z01,1277,Z,1
2012,Z02,1281,Z,2
2012,Z03,1266,Z,3
2012,Z04,1257,Z,4
2012,Z05,1307,Z,4
2012,Z06,1293,Z,6
2012,Z07,1196,Z,7
2012,Z08,1272,Z,8
2012,Z09,1387,Z,9
2012,Z10,1438,Z,10
2012,Z11,1161,Z,11
2012,Z12,1253,Z,12
2012,Z13,1172,Z,13
2012,Z14a,1140,Z,14
2002,W16b,1373,W,16
2012,Z15,1313,Z,15
2012,Z16,1254,Z,16
2013,W01,1231,W,1
2013,W02,1274,W,2
2013,W03,1266,W,3
2013,W04,1393,W,4
2013,W05,1424,W,4
2013,W06,1139,W,6
2013,W07,1228,W,7
2013,W08,1301,W,8
2013,W09,1396,W,9
2013,W10,1160,W,10
2013,W11,1137,W,11
2013,W12,1143,W,12
2013,W13,1285,W,13
2013,W14,1172,W,14
2013,W15,1334,W,15
2013,W16a,1241,W,16
2003,X16b,1421,X,16
2013,X01,1242,X,1
2013,X02,1207,X,2
2013,X03,1196,X,3
2013,X04,1276,X,4
2013,X05,1433,X,4
2013,X06,1417,X,6
2013,X07,1361,X,7
2013,X08,1314,X,8
2013,X09,1437,X,9
2013,X10,1328,X,10
2013,X11,1278,X,11
2013,X12,1103,X,12
2013,X13,1355,X,13
2013,X14,1322,X,14
2013,X15,1195,X,15
2013,X16,1443,X,16
2013,Y01,1257,Y,1
2013,Y02,1181,Y,2
2013,Y03,1277,Y,3
2013,Y04,1387,Y,4
2013,Y05,1329,Y,4
2013,Y06,1272,Y,6
2013,Y07,1166,Y,7
2013,Y08,1161,Y,8
2013,Y09,1281,Y,9
2013,Y10,1153,Y,10
2013,Y11a,1292,Y,11
2004,Z16b,1250,Z,16
2013,Y12,1332,Y,12
2013,Y13,1308,Y,13
2013,Y14,1434,Y,14
2013,Y15,1107,Y,15
2013,Y16a,1251,Y,16
2005,Z16b,1324,Z,16
2013,Z01,1211,Z,1
2013,Z02,1326,Z,2
2013,Z03,1307,Z,3
2013,Z04,1243,Z,4
2013,Z05,1458,Z,4
2013,Z06,1112,Z,6
2013,Z07,1323,Z,7
2013,Z08,1338,Z,8
2013,Z09,1455,Z,9
2013,Z10,1235,Z,10
2013,Z11,1125,Z,11
2013,Z12,1279,Z,12
2013,Z13a,1129,Z,13
2006,Y16b,1284,Y,16
2013,Z14,1217,Z,14
2013,Z15,1233,Z,15
2013,Z16,1380,Z,16
2014,W01,1438,W,1
2014,W02,1437,W,2
2014,W03,1235,W,3
2014,W04,1277,W,4
2014,W05,1153,W,4
2014,W06,1314,W,6
2014,W07,1163,W,7
2014,W08,1272,W,8
2014,W09,1203,W,9
2014,W10,1386,W,10
2014,W11,1344,W,11
2014,W12,1217,W,12
2014,W13,1174,W,13
2014,W14,1300,W,14
2014,W15,1454,W,15
2014,W16,1157,W,16
2014,X01,1196,X,1
2014,X02,1242,X,2
2014,X03,1393,X,3
2014,X04,1417,X,4
2014,X05,1433,X,4
2014,X06,1326,X,6
2014,X07,1307,X,7
2014,X08,1160,X,8
2014,X09,1338,X,9
2014,X10,1390,X,10
2014,X11,1173,X,11
2014,X12,1372,X,12
2014,X13,1409,X,13
2014,X14,1444,X,14
2014,X15,1184,X,15
2014,X16a,1107,X,16
2007,Z16b,1310,Z,16
2014,Y01,1455,Y,1
2014,Y02,1276,Y,2
2014,Y03,1181,Y,3
2014,Y04,1257,Y,4
2014,Y05,1387,Y,4
2014,Y06,1269,Y,6
2014,Y07,1400,Y,7
2014,Y08,1246,Y,8
2014,Y09,1243,Y,9
2014,Y10,1113,Y,10
2014,Y11a,1234,Y,11
2008,W16b,1291,W,16
2014,Y12a,1301,Y,12
2009,Y16b,1287,Y,16
2014,Y13,1264,Y,13
2014,Y14,1273,Y,14
2014,Y15,1459,Y,15
2014,Y16a,1142,Y,16
2010,X16b,1457,X,16
2014,Z01,1112,Z,1
2014,Z02,1458,Z,2
2014,Z03,1166,Z,3
2014,Z04,1361,Z,4
2014,Z05,1328,Z,4
2014,Z06,1124,Z,6
2014,Z07,1332,Z,7
2014,Z08,1211,Z,8
2014,Z09,1329,Z,9
2014,Z10,1140,Z,10
2014,Z11,1304,Z,11
2014,Z12,1295,Z,12
2014,Z13,1308,Z,13
2014,Z14,1418,Z,14
2014,Z15,1110,Z,15
2014,Z16,1451,Z,16
2015,W01,1437,W,1
2015,W02,1438,W,2
2015,W03,1328,W,3
2015,W04,1257,W,4
2015,W05,1320,W,4
2015,W06,1344,W,6
2015,W07,1277,W,7
2015,W08,1301,W,8
2015,W09,1261,W,9
2015,W10,1208,W,10
2015,W11a,1129,W,11
2011,W16b,1427,W,16
2015,W12,1461,W,12
2015,W13,1414,W,13
2015,W14,1107,W,14
2015,W15,1125,W,15
2015,W16,1248,W,16
2015,X01,1181,X,1
2015,X02,1211,X,2
2015,X03,1235,X,3
2015,X04,1207,X,4
2015,X05,1428,X,4
2015,X06,1374,X,6
2015,X07,1234,X,7
2015,X08,1361,X,8
2015,X09,1385,X,9
2015,X10,1172,X,10
2015,X11,1417,X,11
2015,X12,1372,X,12
2015,X13,1186,X,13
2015,X14,1412,X,14
2015,X15,1295,X,15
2015,X16a,1316,X,16
2011,Y16b,1421,Y,16
2015,Y01,1246,Y,1
2015,Y02,1242,Y,2
2015,Y03,1323,Y,3
2015,Y04,1268,Y,4
2015,Y05,1452,Y,4
2015,Y06,1139,Y,6
2015,Y07,1455,Y,7
2015,Y08,1153,Y,8
2015,Y09,1345,Y,9
2015,Y10,1231,Y,10
2015,Y11,1400,Y,11
2015,Y12,1138,Y,12
2015,Y13,1434,Y,13
